quote,image,industry,profile link
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5a061a6b31358e542c051d52%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D666%26cropX2%3D2508%26cropY1%3D210%26cropY2%3D2051,Chen Fashu started in timber trading and later reaped large returns with stakes in gold miner Zijin Mining Group and the New Huadu Supercenter chain.,https://www.forbes.com/profile/chen-fashu/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c7250454bbe6f51818abbbd%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D64%26cropX2%3D475%26cropY1%3D70%26cropY2%3D481,"Jaran Chiaravanont is the eldest of four brothers of the clan behind Thai conglomerate Charoen Pokphand Group. 
",https://www.forbes.com/profile/jaran-chiaravanont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61576dd5657c72d8c6ca2f35%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D377%26cropY1%3D0%26cropY2%3D377,"India's cola king, Ravi Jaipuria, presides over the $1.7 billion (revenue) drinks and foods group RJ Corp.",https://www.forbes.com/profile/ravi-jaipuria/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76f19110380d0006fbb941%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1353%26cropX2%3D3563%26cropY1%3D471%26cropY2%3D2682,"When Koon Poh Keong returned home to Malaysia from the U.S. after graduation, he found no jobs on offer and Malaysia was in a recession. ",https://www.forbes.com/profile/koon-poh-keong/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182e625fd46d40beab82195%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1080%26cropY1%3D0%26cropY2%3D1080,"Li Liangbin chairs Jiangxi Ganfeng Lithium, a supplier of lithium chloride and other lithium products.",https://www.forbes.com/profile/li-liangbin/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Liang Feng is a co-founder and the chairman of Shanghai Putailai New Energy Technology, a supplier to the lithium-ion battery industry.
",https://www.forbes.com/profile/liang-feng/?list=billionaires
"We must never allow ourselves to become complacent, or to think that we have achieved ""enough.""",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2Fd4e1b786bed9a846ef47921e722ebb05%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D102%26cropY2%3D846,Wolfgang Marguerre founded Octapharma in Switzerland in 1983 and turned it into one of the world's largest manufacturers of blood plasma products.,https://www.forbes.com/profile/wolfgang-marguerre/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ba4da0131358e5690cda4e8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D10%26cropX2%3D1436%26cropY1%3D27%26cropY2%3D1452,"Katharine Rayner  inherited an estimated 17% stake in media and automotive conglomerate Cox Enterprises from her mother, Anne Cox Chambers. ",https://www.forbes.com/profile/katharine-rayner/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77063d10380d0006fbb9ff%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1859%26cropX2%3D3229%26cropY1%3D673%26cropY2%3D2042,Carlos Rodriguez-Pastor took over leadership of Banco Internacional del Peru when his father died and has invested its profits in other businesses.,https://www.forbes.com/profile/carlos-rodriguez-pastor/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5a8d9d5aa7ea431690140467%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D102%26cropX2%3D840%26cropY1%3D105%26cropY2%3D845,"Margaretta Taylor inherited an estimated 17% stake in media and automotive conglomerate Cox Enterprises from her mother, Anne Cox Chambers. ",https://www.forbes.com/profile/margaretta-taylor/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182e727ddb3f1de7de42480%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D600%26cropX2%3D2620%26cropY1%3D326%26cropY2%3D2345,"You Xiaoping chairs Huafon Group, a maker of polyurethane products. ",https://www.forbes.com/profile/you-xiaoping/?list=billionaires
"""If we make our customers happy, we'll be happy.""",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e88ce29e2bb040006427860%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D489%26cropX2%3D2675%26cropY1%3D386%26cropY2%3D2573,"Eric Yuan is the founder of Zoom, a video communications tool that went public in April 2019; Zoom usage surged during the coronavirus pandemic.",https://www.forbes.com/profile/eric-yuan/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2Feb763e0ce54b28d44f850ffb6cfba5f2%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D672%26cropY1%3D3%26cropY2%3D675,In 1959 Robert Bass and his brothers inherited $2.8 million each from their oil tycoon uncle Sid Richardson.,https://www.forbes.com/profile/robert-bass/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Alexandre Behring is a cofounder and the managing partner of 3G Capital, a multibillion-dollar Brazil-born, U.S.-led investment firm.",https://www.forbes.com/profile/alexandre-behring/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f89f4cd7a4ff3d9ddb2862e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D644%26cropX2%3D1805%26cropY1%3D406%26cropY2%3D1567,Chan Laiwa's Fu Wah International Group is one of the largest real estate developers headquartered in Beijing.,https://www.forbes.com/profile/chan-laiwa/?list=billionaires
I was once part of the 99%. I never thought I'd ever be part of the 1% but just the fact that I could try to achieve that was motivating. That's what this country is about.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ff75b1157f0e95e19f6ea38%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D44%26cropX2%3D924%26cropY1%3D18%26cropY2%3D898,Jeff Greene became a billionaire by buying credit default swaps on subprime mortgage-backed bonds as the housing market crashed.,https://www.forbes.com/profile/jeff-greene/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c7250b031358e35dd270139%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2%26cropX2%3D413%26cropY1%3D2%26cropY2%3D413,"Montri Jiaravanont is honorary chairman and director of the Charoen Pokphand Group, one of Thailand's sprawling conglomerates. 
",https://www.forbes.com/profile/montri-jiaravanont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c7250b031358e35dd270139%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2%26cropX2%3D413%26cropY1%3D2%26cropY2%3D413,"Montri Jiaravanont is honorary chairman and director of the Charoen Pokphand Group, one of Thailand's sprawling conglomerates. 
",https://www.forbes.com/profile/montri-jiaravanont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Elizabeth Johnson is the granddaughter of Edward Johnson II, who founded Fidelity Investments in 1946.",https://www.forbes.com/profile/elizabeth-johnson/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c744e7aa7ea431000438504%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1694%26cropX2%3D3460%26cropY1%3D485%26cropY2%3D2250,"Lin Bin is cofounder and vice chairman of Xiaomi, one of the world's most popular smartphone brands. ",https://www.forbes.com/profile/lin-bin/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F607dcdcca333763de5e0b999%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D20%26cropX2%3D2809%26cropY1%3D8%26cropY2%3D2797,"Hiroshi Mikitani is founder and CEO of Rakuten, Japan's biggest e-commerce retailer.",https://www.forbes.com/profile/hiroshi-mikitani/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a94c918444200084e6d66%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D710%26cropX2%3D1847%26cropY1%3D35%26cropY2%3D1171,"Isaac ""Ike"" Perlmutter beat out fellow billionaire Carl Icahn for control of bankrupt comic book firm Marvel in 1998; he serves as the chairman.",https://www.forbes.com/profile/isaac-perlmutter/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77d1efc7b02d000666de67%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D482%26cropX2%3D2570%26cropY1%3D154%26cropY2%3D2243,"Michael Pieper's Artemis Group controls the Switzerland-based Franke Group, maker of kitchen sinks and other industrial-grade kitchen equipment.",https://www.forbes.com/profile/michael-pieper/?list=billionaires
We [Algerians] have great potential; we can make up for lost time.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e73ce0910380d0006bda3b0%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1035%26cropX2%3D3522%26cropY1%3D0%26cropY2%3D2487,"Issad Rebrab is the founder and CEO of Cevital, Algeria's biggest privately-held company. ",https://www.forbes.com/profile/issad-rebrab/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6091b9de18caf49a8ffbc40f%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1014%26cropY1%3D0%26cropY2%3D1014,"Tsai Hong-tu chairs Cathay Financial Holdings, a financial services company that made his father Taiwan's wealthiest man before he died. ",https://www.forbes.com/profile/tsai-hong-tu/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77d797d8e1ae0007b73737%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D70%26cropX2%3D635%26cropY1%3D31%26cropY2%3D596,"With billionaire brother Daniel, Richard Tsai leads Fubon Financial Holdings, a family company with interests in banking, insurance and securities.",https://www.forbes.com/profile/richard-tsai/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Wang Junshi is a director and deputy general manager of Ginlong Technologies, a manufacturer of solar inverters.",https://www.forbes.com/profile/wang-junshi/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Wang Yanqing chairs Wuxi Lead Intelligent Equipment, one of the world's leading makers of equipment for the battery and electronics industries.",https://www.forbes.com/profile/wang-yanqing/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F3eda39cc3957e62baacfa44070afb0e0%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D16%26cropY2%3D760,"Shari Arison inherited a fortune from her late father Ted who founded cruise ship line Carnival Corp., and has reinvested much of it.",https://www.forbes.com/profile/shari-arison/?list=billionaires
"I've learned that when you stick to it and you focus, you win.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Alain Bouchard cofounded convenience store conglomerate Alimentation Couche-Tard with a single Quebec shop in 1980.,https://www.forbes.com/profile/alain-bouchard/?list=billionaires
"I've learned that when you stick to it and you focus, you win.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Alain Bouchard cofounded convenience store conglomerate Alimentation Couche-Tard with a single Quebec shop in 1980.,https://www.forbes.com/profile/alain-bouchard/?list=billionaires
"I've learned that when you stick to it and you focus, you win.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Alain Bouchard cofounded convenience store conglomerate Alimentation Couche-Tard with a single Quebec shop in 1980.,https://www.forbes.com/profile/alain-bouchard/?list=billionaires
I want people to see that the past 17 years were just a warm-up.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c7438c431358e35dd272b5d%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1123%26cropX2%3D3591%26cropY1%3D891%26cropY2%3D3360,Ben Chestnut founded what later became Mailchimp with Dan Kurzius in 2001 as a side project to their web design company.,https://www.forbes.com/profile/ben-chestnut/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Beijing businessman Fang Wei has built a fortune by taking over struggling companies.,https://www.forbes.com/profile/wei-fang/?list=billionaires
"We have always been friends with the authorities and have always been loyal and helpful to the authorities. And our authorities, thank God, appreciate it.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e777f8cd8e1ae0007b72d4b%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D813%26cropX2%3D4013%26cropY1%3D22%26cropY2%3D3225,"A former military man-turned-financial whiz, Fedun met his partner Vagit Alekperov in the late 80's while teaching in the Siberian city of Kogalym. ",https://www.forbes.com/profile/leonid-fedun/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F957d0594c392bd2f95bec45493d2be9c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D97%26cropY2%3D841,"Johann Graf owns Novomatic Group, which operates casinos worldwide and also sells slot machines, video poker games and electronic table games. ",https://www.forbes.com/profile/johann-graf/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e74458610380d0006bdad2e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D283%26cropX2%3D709%26cropY1%3D0%26cropY2%3D426,"Huang Chulong chairs Galaxy Group, a privately held business based in the southern Chinese city of Shenzhen.",https://www.forbes.com/profile/huang-chulong/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e7648e4d8e1ae0007b71def%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2227%26cropX2%3D4640%26cropY1%3D351%26cropY2%3D2763,"Huang Yi chairs Zhongsheng Group, one of China's largest national car dealerships. ",https://www.forbes.com/profile/huang-yi/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c70ea114bbe6f79c5474283%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D223%26cropX2%3D2134%26cropY1%3D9%26cropY2%3D1919,"Before joining mineral firm Kazakhmys in 1995, Vladimir Kim obtained academic credentials in civil engineering, economics and business administration.",https://www.forbes.com/profile/vladimir-kim/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Dan Kurzius founded what later became Mailchimp with Ben Chestnut in 2001 as a side project to their web design company.,https://www.forbes.com/profile/dan-kurzius/?list=billionaires
